# translate_merged.txt — non-Catalan text in the Biblioteca codebase
#
# Auto-merged from translate.txt (comment/string inventory) and
# translate1.txt (identifier / string-suggestion plan). Both files
# are kept untouched; this is the unified single source of truth.
#
# TSV columns:
#   KIND      COMMENT_BLOCK | COMMENT_LINE | STRING | IDENTIFIER | LICENSE_HEADER
#   FILE      source path relative to repo root
#   LINE      line number, or a range (e.g. 5-8)
#   LANG      en | mixed | section-header | ca   (blank for IDENTIFIER rows)
#   ORIGINAL  the non-Catalan text as it appears in source
#   SUGGESTED proposed Catalan form, or "-" if none / "keep" if no change
#   NOTES     context / occurrence counts / edge-case flags
#
# Meta sections (SUMMARY / RENAMES / JUDGMENT / FILE INVENTORY) from
# translate1.txt are preserved verbatim in the ## META block at the
# bottom of this file.
#
# Filter examples:
#   rg -F $'\tIDENTIFIER\t' translate_merged.txt
#   rg '^STRING\t' translate_merged.txt

KIND	FILE	LINE	LANG	ORIGINAL	SUGGESTED	NOTES
IDENTIFIER	src/domini/Llista.java	19		getColor() (getter)	obtenirColor()	occ=2 (also in LlistaTableModel.java:38) "get…" English getter.
IDENTIFIER	src/domini/Llista.java	32		setColor() (setter)	posarColor()	occ=1 "set…" English setter.
IDENTIFIER	src/domini/Llibre.java	-		class is in Catalan; identifier `Llibre` is the canonical name.	keep	
IDENTIFIER	src/domini/facade/TagDelegate.java	19		TagDelegate (class)	DelegatEtiqueta	occ=1 "Delegate" English. The sibling classes in the package are Catalan (DelegatLlibre, DelegatPrestatgeria, DelegatCopiaSeguretat, DelegatEstadistiques, DelegatPrestec). Only this one uses English "Delegate".
IDENTIFIER	src/domini/facade/StateContext.java	25		StateContext (class)	ContextEstat	occ=1 "State" English, "Context" English. The class is otherwise completely Catalan.
IDENTIFIER	src/domini/ControladorDomini.java	113		getSize() (method)	obtenirMida()	occ=2 (also in DelegatLlibre.java:88) "getSize" English. ### Misc English-style method/field names scattered across src/ These are English-style accessors/utility methods flagged as a single category. They are in the "Java Beans" style (getX/setX/isX), which is technically allowed by the spec but inconsistent with the rest of the project, which uses `obtenir*` / `posar*`.
IDENTIFIER	herramienta/csv/CsvImportStrategy.java	8		String getName();	-	
IDENTIFIER	herramienta/csv/GoodreadsCsvStrategy.java	11		@Override public String getName() { return "Goodreads"; }	-	
IDENTIFIER	herramienta/csv/LibraryThingCsvStrategy.java	11		@Override public String getName() { return "LibraryThing"; }	-	
IDENTIFIER	herramienta/csv/UtilitatsCsv.java	-		Various getters	-	
IDENTIFIER	herramienta/AutoCompletion.java	106		private void setText(String text) { … }	-	
IDENTIFIER	herramienta/ClientOpenLibrary.java	220		private static String fetchWithRetry(String url) (rename to "obtenirAmbReintent")	-	
IDENTIFIER	herramienta/ClientOpenLibrary.java	253		private static String fetchJsonWithRetry(String url) (rename to "obtenirJsonAmbReintent")	-	
IDENTIFIER	herramienta/ServeiCoberta.java	84		public static void fetchAsync(BookWriter cd, String isbn, Runnable onDone) (rename to "obtenirAsync")	-	
IDENTIFIER	herramienta/Configuracio.java	273		public static String getCurrencySymbol()	-	
IDENTIFIER	herramienta/Configuracio.java	274		public static void setCurrencySymbol(String s)	-	
IDENTIFIER	herramienta/Configuracio.java	437		public static String getSortOrder()	-	
IDENTIFIER	herramienta/ConfiguracioDb.java	16		public static void setType(String type)	-	
IDENTIFIER	herramienta/ConfiguracioFinestra.java	19		public static void setBounds(int x, int y, int w, int h)	-	
IDENTIFIER	herramienta/ConfiguracioUi.java	36		public static void setCurrency(String symbol)	-	
IDENTIFIER	presentacio/PanelCalaixFiltre.java	50-92		Combo/Button/Field/Check specs — field names "comboPresets", "btnCarregaPreset", "btnDesaPreset", "btnEsborraPreset", "chckbxLlegit", "chckbxNoLlegit", "textISBN", "textNom", "textAutor", "comboTagFilter", "filterEditorial", "filterSerie", "filterIdioma", "filterFormat", "anyMin", "anyMax", "valoracioMin", "valoracioMax", "preuMin", "preuMax", "bttnFiltrar", "bttnQuitarFiltros", "btnExportDropdown", "btnImportDropdown", "btnFetchCovers", "btnEscanejarISBN", "btnBackupBD", "btnRestaurarBD" — all English-style spec keys.	Catalan-form keys ("comboPresets" → "combo_presets" or Catalan equivalent) — low priority since they are internal field keys, not user-facing.	
IDENTIFIER	presentacio/ControladorAccionsLlibre.java	268-269		onThemeChange / onRefreshData (English callback names)	-	
STRING	src/domini/SqlOp.java	6	en	" * Lambda body that may throw {@link SQLException}. Used by domain-layer try/catch wrappers"	-	Suggested Catalan: "Cos de lambda que pot llançar {@link SQLException}. Usat pels embolcalls try/catch de la capa de domini"
STRING	src/domini/LlibreLlistaContext.java	4-8	en	"Per-book context for a shelf membership: which shelf, which book, and the shelf-local values (rating, read flag) that only make sense in the context of that specific (book, shelf) pair. Use this instead of putting the per-book fields on {@link Llista} directly — the shelf itself has no rating, only the (book, shelf) join does."	-	Suggested Catalan: "Context per llibre d'una pertinença a prestatge: quin prestatge, quin llibre, i els valors locals del prestatge (valoració, marca de llegit) que només tenen sentit en el context d'aquesta parella (llibre, prestatge) concreta. Fes servir això en lloc de posar els camps per-llibre directament a {@link Llista} — el prestatge en si no té valoració, només la unió (llibre, prestatge)."
COMMENT_BLOCK	src/domini/facade/StateContext.java	13-23	en	Class-level Javadoc	-	Suggested Catalan: "Estat compartit en memòria per la façana {@link domini.ControladorDomini}. …" File: 60+ lines of mixed Javadoc in this file; recommended comprehensive rewrite.
STRING	src/domini/facade/StateContext.java	49-56	en	"The monitor used by {@link #withLock} / {@link #withLockReturning}. Package-private (no public accessor): every delegate in {@code domini.facade} goes through {@code withLock(...)} so there is no reason for a caller to acquire the lock directly. The package-private access is preserved for the facade package (e.g. tests that need a raw {@code synchronized (state.lock) { ... }}) but the public surface stays clean."	-	Suggested Catalan: "Accessor de paquet (sense getter públic): cada delegat de {@code domini.facade} passa per {@code withLock(...)}…"
STRING	src/domini/facade/StateContext.java	59-63	en	"Returns the live backing list. Callers MUST hold {@link #lock()} before reading or mutating; iterating without the lock risks {@link java.util.ConcurrentModificationException} and mutating without the lock can desync the list from the id-index maps. Prefer {@link #withLock} / {@link #withLockReturning} for read+copy patterns."	-	Suggested Catalan: "Retorna la llista de suport viva. Els consumidors HAN DE tenir {@link #lock()} agafat abans de llegir o mutar; iterar sense el lock pot provocar {@link java.util.ConcurrentModificationException}…"
STRING	src/domini/facade/StateContext.java	72	en	"Replace all three backing lists atomically (used by restoreFromSQL)."	-	Suggested Catalan: "Substitueix les tres llistes de suport atòmicament (usat per restoreFromSQL)."
STRING	src/domini/facade/StateContext.java	84-89	en	"Clear all three backing lists and the id-index maps (used by clearAll). Mirrors {@link #replaceAll(ArrayList, ArrayList, ArrayList)}'s contract by going through {@link #rebuildIdIndexesLocked()} for consistency…"	-	Suggested Catalan: "Buida les tres llistes de suport i els mapes d'índex per id (usat per clearAll). Reflecteix el contracte de {@link #replaceAll(…)} passant per {@link #rebuildIdIndexesLocked()} per consistència…"
STRING	src/domini/facade/TagDelegate.java	13-17	en	"Tag ({@link Tag}) management and book↔tag relation operations. All methods follow the same contract: mutate the persistence layer first, then update the in-memory tag list + id-index map atomically under the {@link StateContext#lock() state lock}."	-	Suggested Catalan: "Gestió d'Etiquetes ({@link Tag}) i operacions de relació llibre↔etiqueta. Tots els mètodes segueixen el mateix contracte: muta primer la capa de persistència, després actualitza la llista d'etiquetes en memòria + el mapa d'índex per id atòmicament sota el {@link StateContext#lock() lock d'estat}."
STRING	src/domini/facade/DelegatCopiaSeguretat.java	14-16	en	"Backup, restore, and clear-all. Touches all three state lists; the snapshot is taken atomically under the state lock; the file I/O runs outside the lock (the original code did the same — I/O is not held…)."	-	Suggested Catalan: "Còpia de seguretat, restauració i buidat total. Toca les tres llistes d'estat…"
COMMENT_BLOCK	src/domini/facade/DelegatLlibre.java	17-37	en	(class-level Javadoc — extensive English)	-	
STRING	src/domini/facade/DelegatPrestatgeria.java	17-32	en	"Shelf ({@link Llista}) management and book↔shelf relation operations. All single-DB mutations follow an atomic contract: the state lock is held for the entire {@code pre-check → persistence → in-memory mutate} sequence. This closes the race that existed in the pre-facade {@code ControladorDomini}, where two threads renaming the same shelf could both pass the pre-check, race the DB (last-writer-wins), and then both mutate the in-memory map — the second mutation was silently lost or the in-memory state diverged from the DB."	-	Suggested Catalan: "Gestió de prestatgeries ({@link Llista}) i operacions de relació llibre↔prestatge. Totes les mutacions individuals a la BBDD segueixen un contracte atòmic: el lock d'estat es manté durant tota la seqüència {@code pre-comprovació → persistència → mutació en memòria}. Això tanca la cursa que existia a l'antic {@code ControladorDomini}…"
STRING	src/domini/BibliotecaException.java	8	english-catalan mix (the parenthetical is english)	"(NotFound, Duplicate, Validation) permeten als API routers distingir"	"(NoTrobat, Duplicat, Validacio) permeten als API routers distingir…"	
STRING	src/domini/Llibre.java	52-63	en	"Copy the canonical 'updateable' fields (everything except the per-language title, cover blob, autors list, notes, pages, etc.) into {@code target}…"	-	Suggested Catalan: "Copia els camps 'actualitzables' canònics (tot menys el títol per idioma, el blob de portada, la llista d'autors, les notes, les pàgines, etc.) a {@code target}…"
STRING	src/domini/Llibre.java	134	en	"Returns {@code s.trim()} if {@code s} is non-null and not blank, else {@code null}."	"Retorna {@code s.trim()} si {@code s} no és null ni blanc, altrament {@code null}."	
STRING	src/domini/Llibre.java	139	en	"Returns the title for the given lang code ('ca','es','en'), falling back to nom."	"Retorna el títol per al codi d'idioma donat ('ca','es','en'), caient al nom si no hi és."	### Comments in src/domini/facade/ — full coverage needed (English-heavy Javadoc, ~200 lines)
COMMENT_BLOCK	src/domini/facade/DelegatCopiaSeguretat.java	14-16, 96, 132, 136, 145, 154		English Javadoc and exception messages	-	
COMMENT_BLOCK	src/domini/facade/DelegatLlibre.java	17-37, 142, 168, 181, 186, 190, 204, 208		English Javadoc and exception messages	-	
COMMENT_BLOCK	src/domini/facade/DelegatPrestatgeria.java	17-32, 46, 51, 74		English Javadoc and exception messages	-	
COMMENT_BLOCK	src/domini/facade/TagDelegate.java	13-17, 31		English Javadoc + English exception "Tag not found"	-	### Comments in src/persistencia/ (mixed — Javadoc mostly English, inline comments mostly Catalan)
STRING	src/persistencia/ControladorPersistencia.java	108	en	"The DAO already returns the light view (no descripcio/notes); heavy"	"El DAO ja retorna la vista lleugera (sense descripcio/notes); els camps pesats…"	
STRING	src/persistencia/ControladorPersistencia.java	241	en	"For backup/export only — no UI consumer yet."	"Només per a còpia/exportació — sense consumidor d'IU encara."	
STRING	src/persistencia/LlibreFieldBindings.java	10-22	en	"Single source of truth for the 25+ shared fields between {@code Llibre} and the SQL DAOs. …"	-	Multi-line English Javadoc covering the entire class.
STRING	src/persistencia/LlibreFieldBindings.java	24-26	en	"Type coercion mirrors the previous inline behaviour (empty string / null → 0/0.0/false)."	"La coerció de tipus reflecteix el comportament anterior (string buit / null → 0/0.0/false)."	
STRING	src/persistencia/LlibreFieldBindings.java	32	en	"Marker for a SQL NULL of a specific JDBC type."	"Marcador per a un SQL NULL d'un tipus JDBC concret."	
STRING	src/persistencia/LlibreFieldBindings.java	51	en	"This is the entire delta — same order, same value coercion as the previous inline writer."	"Aquest és tot el delta — mateix ordre, mateixa coerció de valors que l'escriptor anterior."	
STRING	src/persistencia/LlibreFieldBindings.java	108	en	"Render the column list as a single comma-separated SQL fragment…"	"Genera la llista de columnes com un únic fragment SQL separat per comes…"	
STRING	src/persistencia/LlibreFieldBindings.java	119	en	"Render the placeholder list for a 27-value INSERT."	"Genera la llista de placeholders per a un INSERT de 27 valors."	
STRING	src/persistencia/LlibreFieldBindings.java	136	en	"Binds a single value to the PreparedStatement, with the type-aware…"	"Vincula un sol valor al PreparedStatement, amb la coerció…"	
STRING	src/persistencia/LlibreMapper.java	9	en	"Static mappers from {@link ResultSet} rows to {@link Llibre} domain objects."	"Mapejadors estàtics de files {@link ResultSet} a objectes de domini {@link Llibre}."	
STRING	src/persistencia/LlibreLecturaDao.java	10	en	"Reads from the {@code lectura} table (one row per reading session)."	"Lectures de la taula {@code lectura} (una fila per sessió de lectura)."	
STRING	src/persistencia/ServerConect.java	113-115	en	"Set once inside {@link #createDatabase(ConnectionConfig)} or {@link #createDatabase()} and never reassigned…"	"Assignada un sol cop dins de {@link #createDatabase(ConnectionConfig)} o {@link #createDatabase()} i mai reassignada…"	
STRING	src/persistencia/ServerConect.java	126-134	en	"Variant that takes the password as a {@code char[]} so the caller can zero it after the call instead of leaving a {@code String} in the heap. <p>The JDBC {@link java.sql.Driver#connect(String, java.util.Properties)} contract requires the password as a {@code String} in the {@code Properties} bag…"	-	Suggested Catalan: see file
STRING	src/persistencia/ServerConect.java	186-191	ca	"dbType desconegut / futur. Llança un missatge precís en lloc de caure a I18n.t('err_db_init_' + dbType)..."	keep	Catalan.
STRING	src/persistencia/ServerConect.java	203-206	en	"Map a known dbType to the matching {@code err_db_init_*} i18n key. Throws for unknown types so the caller never falls through to {@code I18n.t('err_db_init_' + dbType)} (which would return the key itself for unknown types, masking the real error)."	"Mapeja un dbType conegut a la clau i18n {@code err_db_init_*} corresponent. Llança per a tipus desconeguts…"	
STRING	src/persistencia/ServerConect.java	215	en	"Rejects path separators in H2 file profile names (jdbc:h2:dir/profile)."	"Rebutja separadors de ruta en noms de perfil de fitxer H2 (jdbc:h2:dir/perfil)."	
STRING	src/persistencia/ServerConect.java	224-249	en	"Applies pending schema migrations and records each completed version in {@code schema_version}. The transaction strategy depends on the connected engine, detected via {@link java.sql.DatabaseMetaData#getDatabaseProductName()}. <p><b>H2</b> supports transactional DDL…"	-	~25 lines of English Javadoc.
STRING	src/persistencia/ServerConect.java	303-313	en	"Stub kept for clarity — the original 32 → 33 → 34 atomicity plan (see tot.txt F6) was rejected because the H2 32→33→34 sequence runs into 'Column AUTOR not found' when 32 is re-executed after a previous partial commit (a real edge case the existing per-migration transaction model tolerates but the merged runMigrations3234H2 did not). The original three-transaction model is preserved; the tot.txt finding is documented but the fix is not applied here to keep the migration behaviour identical to the long-shipped version."	-	
STRING	src/persistencia/ServerConect.java	335-338	en	"Drops {@code llibre.autor} only when every non-empty legacy author row has a matching {@code llibre_autor} link. Skips (returns false) if unmigrated rows remain."	"Esborra {@code llibre.autor} només quan cada fila d'autor heretada no buida té un enllaç {@code llibre_autor} corresponent. Salta (retorna fals) si queden files sense migrar."	
STRING	src/persistencia/ServerConect.java	94-102	ca	"Migració 32-34: passa els autors de la columna `llibre.autor` (string) a la taula `llibre_autor` (relació N:M). Risc: si 33 falla parcialment en una BBDD gran (OOM, FK violada, etc.) i 34 corre igual, es perd la informació d'autors dels llibres que no s'han migrat..."	keep	
STRING	src/persistencia/ServerConect.java	358-364	ca	"Fa servir la casing de l'identificador que reporta el JDBC (H2 posa en minúscules, MariaDB conserva la mescla)..."	keep	
STRING	src/persistencia/JarLocator.java	42-50	ca	"ServerConect.loadDriverFromLib}) llança un…"	keep	The Javadoc reference to ServerConect.loadDriverFromLib should be updated when the class is renamed.
STRING	src/persistencia/TagDao.java	14-15	ca	"Whitelist de columnes vàlides per a {@link #getDistinctValues(String)}. El nom de la columna s'interpola directament a la SQL (no hi ha…)"	keep	
COMMENT_BLOCK	src/persistencia/Schema.java	-		entirely SQL DDL — no comments flagged.	-	### Comments in src/herramienta/
STRING	src/herramienta/I18n.java	1	ca	"// AUTO-GENERAT per scripts/gen_strings.py — edita strings/strings.csv en lloc d'això"	keep	
STRING	src/herramienta/AutoCompletion.java	18-21	en	"/* This work is hereby released into the Public Domain. To view a copy of the public domain dedication, visit http://creativecommons.org/licenses/publicdomain/ */"	keep (PUBLIC DOMAIN dedication, see LICENSE HEADERS section)	This is a public-domain dedication, not a copyright. Listed separately.
STRING	src/herramienta/AutoCompletion.java	90-91	ca	"// Cerca el primer element del model que comenci pel prefix escrit (insensible a majúscules/minúscules)"	keep	
STRING	src/herramienta/CsvImportStrategy.java	10	en	"Returns true if the row was imported, false if skipped (e.g. duplicate). Throws on parse error."	"Retorna cert si la fila s'ha importat, fals si s'ha omès (p.ex. duplicat). Llança en error d'anàlisi."	
COMMENT_BLOCK	src/herramienta/FormatOptions.java	11, 17		English Javadoc	"Retorna opcions de format amb una primera entrada en blanc…"	
STRING	src/herramienta/FieldAutoComplete.java	17-18	ca	"Límit per defecte de sugerències mostrades al popup. Modificable per {@link #attach(JTextField, java.util.List, int)}."	keep	
COMMENT_BLOCK	src/herramienta/FiltreUtils.java	21-25		Catalan	keep	
STRING	src/herramienta/FiltreUtils.java	42-50	en	"Single source of truth for the in-memory filter predicate. SQL path in {@code LlibreDao.search} mirrors this — when adding a new field to {@link LlibreFilter}, also extend the SQL builder there. <p>{@code tagISBNs} and {@code llistaISBNs} are pre-computed ISBN sets supplied by the caller (they require DB lookups) so this method stays pure and side-effect-free."	"Única font de veritat per al predicat de filtre en memòria. El camí SQL a {@code LlibreDao.search} el reflecteix — quan afegeixis un camp nou a {@link LlibreFilter}, estén també el constructor SQL allà. <p>{@code tagISBNs} i {@code llistaISBNs} són conjunts d'ISBN precalculats subministrats pel consumidor (requereixen cerques a la BBDD) de manera que aquest mètode es manté pur i sense efectes secundaris."	
COMMENT_BLOCK	src/herramienta/GoodreadsCsvStrategy.java	17-24		Catalan	keep	
STRING	src/herramienta/GoodreadsExportService.java	22, 24, 64	ca	"Sobrecàrrega de String conservada per compatibilitat enrere..."	keep	
STRING	src/herramienta/I18n.java	617-622	ca	"Comprova cada posició d'argument sol·licitada, no només {0}, de manera que una clau amb `{1}` però sense `{0}` també s'assenyala (veure el finding LOW de tot.txt). Fa servir l'índex d'argument més alt com a sentinella..."	keep	
STRING	src/herramienta/Isbn13Normalizer.java	20	ca	"// Posem en majúscules qualsevol 'x' abans d'eliminar els no…"	keep	
STRING	src/herramienta/ImportadorLlibres.java	142	catalan with english sqlite error name in quotes	"// 'database is locked' — els consumidors poden reintentar."	keep	The English phrase is the SQLite error code/message, kept for grep-ability.
COMMENT_BLOCK	src/herramienta/LibraryThingCsvStrategy.java	18, 30, 31, 43		Catalan	keep	
COMMENT_BLOCK	src/herramienta/Configuracio.java	313, 323, 344, 505, 508, 520		Catalan	keep	
STRING	src/herramienta/ServeiCopiaSeguretat.java	74	ca	"(anteriorment se l'empassava el catch-all de baix; el …"	keep	
STRING	src/herramienta/UITheme.java	319	en	"Backwards-compat overload — accepts the legacy 'small'/'medium'/'large' key."	"Sobrecàrrega de compatibilitat enrere — accepta la clau heretada 'small'/'medium'/'large'."	
STRING	src/herramienta/UITheme.java	343	ca	"que UIComponents té la implementació real. Els dos camps…"	keep	
STRING	src/herramienta/UtilitatsCsv.java	41, 62, 97	en	"Returns the trimmed value for the given column name, or '' if the column is absent" / "Returns the trimmed value parsed as a double, or 0.0 on null/blank/parse failure." / "Returns true if a book with the given ISBN already exists in the library (skip on import)."	"Retorna el valor retallat per al nom de columna donat, o '' si la columna no hi és" / "Retorna el valor retallat analitzat com a double, o 0.0 si és null/buit/error d'anàlisi." / "Retorna cert si ja existeix un llibre amb l'ISBN donat a la biblioteca (omet en importar)."	
STRING	src/herramienta/ValidadorLlibre.java	99	ca	"(llibres catalogats abans de l'any natural de publicació). El +5…"	keep	
STRING	src/herramienta/ClientOpenLibrary.java	44-49, 146, 149, 185, 190	ca	"test concurrent que posa testBaseUrl…" / "Ordre de caiguda per a imatges de coberta:" / "Les URLs base es poden sobreescriure via testBaseUrl per a mocks de test." / "Analitza la resposta de Google Books de la mateixa manera…" / "tot el prefix com a URL). Reutilitza el mateix recorregut…"	keep	Catalan.
STRING	src/herramienta/Configuracio.java	508	ca	"Javadoc de getDbPassword reconeix el text pla; aquesta és…"	keep	### Comments in src/presentacio/ (LARGEST ENGLISH PRESENCE — ~150+ English Javadoc lines)
STRING	src/presentacio/PanelMarcPrincipal.java	13	en	"Main window content (library table + status bar). Frame chrome lives in {@link MainFrameControl}."	"Contingut de la finestra principal (taula de biblioteca + barra d'estat). La cromia de la finestra és a {@link MainFrameControl}."	The reference to "MainFrameControl" is also stale (that class was renamed to ControladorMarcPrincipal).
STRING	src/presentacio/PanelGaleriaCobertes.java	43	en	"Grid of book covers, the gallery view of the library."	"Graella de portades de llibres, la vista de galeria de la biblioteca."	
STRING	src/presentacio/PanelCalaixFiltre.java	29-38	en	"Sidebar drawer that holds the filter inputs (text fields, checkboxes, combo boxes), the preset bar, the apply/clear buttons, and the export/import/backup buttons. <p>As of R1, the 32 hand-declared component fields are replaced by a single {@link FormFieldRegistry} of declarative specs. The 32 public getters are kept as 1-line shims that delegate to the registry, so the 217 external call sites (most prominently {@link MostrarBibliotecaPanel}) keep compiling without changes."	"Calàix lateral que conté els controls de filtre (camps de text, caselles, quadres combinats), la barra de presets, els botons d'aplicar/buidar, i els botons d'exportació/importació/còpia. <p>A partir de R1, els 32 camps de components declarats a mà es substitueixen per un sol {@link FormFieldRegistry} d'especificacions declaratives…"	
STRING	src/presentacio/PanelCalaixFiltre.java	275	en	"Single source of truth for the 11 button styles shared by…"	"Única font de veritat per als 11 estils de botó compartits per…"	
STRING	src/presentacio/PanelCalaixFiltre.java	400, 408	en	"Declarative triple for a single labelled text-field filter row." / "Declarative triple for a single numeric-range filter row."	"Triple declaratiu per a una sola fila de filtre de camp de text amb etiqueta." / "Triple declaratiu per a una sola fila de filtre de rang numèric."	
STRING	src/presentacio/ControladorTaula.java	75-79	ca	"Actualitza el conjunt d'ISBN prestats en caché al renderer. La… Evita el dispatch per supplier de cel·la que el finding MEDIUM…"	keep	
STRING	src/presentacio/ControladorTaula.java	212	ca	"Columna de detalls oculta — doble clic a la fila o Enter obre…"	keep	
STRING	src/presentacio/ControladorPaginaTaula.java	11-15	en	"Manages pagination state for the book table. …"	"Gestiona l'estat de paginació de la taula de llibres. …"	Also: "PAGE_SIZE is unrelated to ControladorDomini.SQL_FILTER_THRESHOLD (2000); pagination kicks in at 100 rows, SQL-filter at 2000 books." (ControladorPaginaTaula.java:27)
STRING	src/presentacio/ControladorMostrarBiblioteca.java	15	en	"Slim coordinator for the main library screen; delegates to sub-controllers."	"Coordinador prim de la pantalla principal de la biblioteca; delega als subcontroladors."	
STRING	src/presentacio/ControladorModeVista.java	16	en	"Gallery vs table view, series grouping, and title bar."	"Vista galeria vs taula, agrupació per sèries i barra de títol."	
STRING	src/presentacio/ControladorMenuContextual.java	24	en	"Table and gallery context menus, batch edit, duplicate, loan."	"Menús contextuals de taula i galeria, edició per lots, duplicar, prestar."	
STRING	src/presentacio/ControladorMarcPrincipal.java	26-44	en	"Facade over the 6 sub-controllers (bookActions, bookIO, contextMenu, filter, …"	"Façana sobre els 6 subcontroladors (bookActions, bookIO, contextMenu, filter, …"	Also: "If the user is currently viewing a specific shelf, add a newly created" (English, line 303)
STRING	src/presentacio/ControladorGaleria.java	8	en	"Thin coordinator for {@link GaleriaCobertesPanel} book list updates."	"Coordinador prim per a les actualitzacions de la llista de llibres de {@link GaleriaCobertesPanel}."	
STRING	src/presentacio/ControladorAccionsLlibre.java	120	ca	"// Limita la cua d'undoing a UNDO_MAX (20). Quan…"	keep	
STRING	src/presentacio/AjudaEstadistiques.java	222-224	en	"Builds the 'General' stats tab: goal progress + text summary + per-shelf table. All view construction lives here so the controller stays slim."	"Construeix la pestanya d'estadístiques 'General': progrés de l'objectiu + resum de text + taula per prestatge. Tota la construcció de la vista viu aquí perquè el controlador es mantingui prim."	
STRING	src/presentacio/PaginationView.java	5	en	"Updates pagination widgets on {@link MostrarBibliotecaPanel}."	"Actualitza els ginys de paginació a {@link MostrarBibliotecaPanel}."	
STRING	src/presentacio/PaginationModel.java	3	en	"Pagination state extracted from {@link TablePageController}."	"Estat de paginació extret de {@link TablePageController}."	
STRING	src/presentacio/LlistaTableModel.java	10-14	en	"Table model for shelf data (id, name, count, color). Extracted from GestioLlistesDialog so it can be reused by the stats dialog or any future shelf list view."	"Model de taula per a dades de prestatgeries (id, nom, recompte, color). Extret de GestioLlistesDialog per poder-se reutilitzar pel diàleg d'estadístiques o qualsevol vista futura de llistes de prestatgeries."	
STRING	src/presentacio/LlibreFormBinder.java	24	en	"Populate the four core text fields from a Llibre. Reduces copy-paste in dialogs."	"Omple els quatre camps de text principals des d'un Llibre. Redueix el copy-paste als diàlegs."	
STRING	src/presentacio/LibraryViewState.java	13	en	"Shared mutable state for the main library screen sub-controllers."	"Estat mutable compartit pels subcontroladors de la pantalla principal de la biblioteca."	
STRING	src/presentacio/LibraryScreenHost.java	8-18	en	"Callbacks from sub-controllers back to {@link MostrarBibliotecaControl}. Slim interface (4 methods) so the host can stay framework-free. (Was a 7-method interface before the tot.txt MEDIUM finding.)"	"Callbacks dels subcontroladors cap a {@link MostrarBibliotecaControl}. Interfície prima (4 mètodes) perquè l'amfitrió es mantingui lliure de framework. (Era una interfície de 7 mètodes abans del finding MEDIUM de tot.txt.)"	
STRING	src/presentacio/FormValidator.java	14	en	"Visual validation feedback for form fields."	"Retroalimentació visual de validació per als camps de formulari."	
STRING	src/presentacio/FormFieldRegistry.java	19-26	en	"Declarative registry for the filter-drawer form. Builds Swing components on demand for each spec and stores it in a name -> component map. Public access is by component kind, not by raw map lookup, so future rendering changes (e.g. scaling, custom focus traversal) are one-line changes inside the registry."	"Registre declaratiu per al formulari del calàix de filtres. Construeix components Swing sota demanda per a cada especificació i els desa en un mapa nom → component. L'accés públic és per tipus de component, no per cerca directa al mapa, de manera que els canvis futurs de renderització (p.ex. escalat, recorregut de focus personalitzat) siguin canvis d'una sola línia dins del registre."	
STRING	src/presentacio/FormFieldRegistry.java	34	en	"Declarative spec for a single field."	"Especificació declarativa per a un sol camp."	
STRING	src/presentacio/FormFieldRegistry.java	72	en	"Append a spec to the registry. Order is preserved."	"Afegeix una especificació al registre. L'ordre es conserva."	
STRING	src/presentacio/ConfiguracioDialog.java	95	en	"Refresh form fields from {@link Config} (e.g. after external/API changes)."	"Refresca els camps del formulari des de {@link Config} (p.ex. després de canvis externs/API)."	
STRING	src/presentacio/BibliotecaTableModel.java	12	en	"Table model for the main library book table."	"Model de taula per a la taula principal de llibres de la biblioteca."	
STRING	src/presentacio/BibliotecaTableModel.java	87	en	"Mutable backing list (package-private use by {@link TableController} only)."	"Llista de suport mutable (ús package-private només per {@link TableController})."	"TableController" doesn't exist (it was renamed to ControladorTaula). Stale.
STRING	src/presentacio/config/SeccionsConfiguracio.java	7-8	en	"Shared utilities for {@code presentacio.config.*} sections. Each section panel tags its input children with a {@code ClientProperty key, which SeccionsConfiguracio.recogerSeccions(...) harvests to build a single flat field map. <p>The naming convention is 'lblFoo' for the label of a field whose key is 'foo', and the optional 'lblFooCol' hint for inline help text. The collect loop also tolerates containers with a 'seccio.skip' flag set (e.g. a sub-section not yet ready for the dialog)."	-	
STRING	src/presentacio/config/SeccionsConfiguracio.java	15	en	"Locate a tagged child by id. Recurses into nested containers."	"Localitza un fill etiquetat per id. Recorre recursivament els contenidors niats."	
STRING	src/presentacio/config/BarraBotonsConfiguracio.java	23	en	"Save / cancel button bar. Pulls field values from the tagged input children registered by each section panel."	"Barra de botons desar/cancel·lar. Recull els valors dels camps dels fills d'entrada etiquetats registrats per cada secció."	
STRING	src/presentacio/config/ConfiguracioDialogListener.java	3	en	"Callbacks fired by the settings dialog. Replaces raw Runnable parameters."	"Callbacks disparats pel diàleg de configuració. Substitueix els paràmetres Runnable crus."	
STRING	src/presentacio/listener/EnActualizarBBDD.java	6-12	en	"Composite listener for book insert/update/delete events. <p>Merges the two parent contracts ({@link OnLlibreUpdate}, {@link OnLlibreDelete}) so a presenter can subscribe to both event families through a single field. <p>Subclasses can override either {@link OnLlibreUpdate#onBookUpdated} and {@link OnLlibreDelete#onBookDeleted} (or use a default …) implementation."	"Escoltador compost per a esdeveniments d'inserció/actualització/eliminació de llibres. <p>Fusiona els dos contractes pare ({@link OnLlibreUpdate}, {@link OnLlibreDelete})…"	
